arguments,births,cdcl_counters_applicable,configuration,conflicts,correct,decisions,expected_status,family,layer,log,max_depth,max_relation_arity,memory_mb,nclauses,nvars,preprocessing_seconds,proof_checker,proof_size_bytes,propagations,relation_table_size,returncode,run_id,seconds,seed,size,solver,status,timeout,verified
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,0.0,True,2.0,SAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s2.s.cryptominisat5.xor_and_gaussian_on.log,,,2.625,92,38,,not_applicable,0,28.0,,10,layer_a_v01_regression.n4.s2.s,0.005813708005007356,2,4,cryptominisat5,SAT,False,False
-st,,True,default,0.0,True,0.0,SAT,layer_a_v01_regression,A,results/run_logs/layer_a_v01_regression.n4.s2.s.z3.default.log,,,3.0,92,38,,not_applicable,0,28.0,,0,layer_a_v01_regression.n4.s2.s,0.005712250014767051,2,4,z3,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.default.log,,,2.28125,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006561542046256363,2,4,cadical,SAT,False,False
--congruence=false,,True,congruence_off,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.congruence_off.log,,,2.296875,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.005926333018578589,2,4,cadical,SAT,False,False
--congruence=true,,True,congruence_on,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.congruence_on.log,,,2.265625,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.0056498750345781446,2,4,cadical,SAT,False,False
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.bve_off.log,,,2.296875,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006300790992099792,2,4,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.bve_on.log,,,2.28125,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.00614537502406165,2,4,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.factor_off.log,,,2.28125,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006416250020265579,2,4,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.factor_on.log,,,2.296875,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.005949000013060868,2,4,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.elimdef_off.log,,,2.28125,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.00603287504054606,2,4,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cadical.elimdef_on.log,,,2.28125,154,43,,not_applicable,684,9.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.005692749982699752,2,4,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.kissat.default.log,,,1.78125,154,43,,not_applicable,684,147.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.005700957961380482,2,4,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.default.log,,,2.65625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006171084009110928,2,4,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_recovery_off.log,,,2.640625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006205042009241879,2,4,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_recovery_on.log,,,2.671875,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006470624997746199,2,4,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.gaussian_off.log,,,2.65625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006507042038720101,2,4,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.gaussian_on.log,,,2.625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.006032707984559238,2,4,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_and_gaussian_off.log,,,2.625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.005805875000078231,2,4,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,4.0,True,14.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_and_gaussian_on.log,,,2.640625,154,43,,not_applicable,0,65.0,,10,layer_b_heterogeneous_tseitin.n4.s2.s,0.0056571249733679,2,4,cryptominisat5,SAT,False,False
-st,,True,default,2.0,True,12.0,SAT,layer_b_heterogeneous_tseitin,B,results/run_logs/layer_b_heterogeneous_tseitin.n4.s2.s.z3.default.log,,,3.078125,154,43,,not_applicable,0,49.0,,0,layer_b_heterogeneous_tseitin.n4.s2.s,0.005614832974970341,2,4,z3,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.default.log,,,2.421875,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006647582980804145,2,4,cadical,SAT,False,False
--congruence=false,,True,congruence_off,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.congruence_off.log,,,2.40625,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.0056784170446917415,2,4,cadical,SAT,False,False
--congruence=true,,True,congruence_on,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.congruence_on.log,,,2.40625,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.005700375011656433,2,4,cadical,SAT,False,False
--elim=false,,True,bve_off,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.bve_off.log,,,2.375,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.005803624982945621,2,4,cadical,SAT,False,False
--elim=true,,True,bve_on,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.bve_on.log,,,2.421875,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.00591229199199006,2,4,cadical,SAT,False,False
--factor=false,,True,factor_off,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.factor_off.log,,,2.375,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006423541984986514,2,4,cadical,SAT,False,False
--factor=true,,True,factor_on,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.factor_on.log,,,2.375,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006080791004933417,2,4,cadical,SAT,False,False
--elimdef=false,,True,elimdef_off,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.elimdef_off.log,,,2.421875,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006166041013784707,2,4,cadical,SAT,False,False
--elimdef=true,,True,elimdef_on,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cadical.elimdef_on.log,,,2.40625,462,351,,not_applicable,3780,317.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006332167016807944,2,4,cadical,SAT,False,False
,,True,default,0.0,True,0.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.kissat.default.log,,,1.8125,462,351,,not_applicable,3780,426.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.005459999956656247,2,4,kissat,SAT,False,False
--verb=1 --printsol=0,,True,default,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.default.log,,,2.765625,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006366249988786876,2,4,cryptominisat5,SAT,False,False
--xor=0 --verb=1 --printsol=0,,True,xor_recovery_off,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_recovery_off.log,,,2.765625,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006759707990568131,2,4,cryptominisat5,SAT,False,False
--xor=1 --verb=1 --printsol=0,,True,xor_recovery_on,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_recovery_on.log,,,2.78125,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006098916986957192,2,4,cryptominisat5,SAT,False,False
--maxnummatrices=0 --verb=1 --printsol=0,,True,gaussian_off,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.gaussian_off.log,,,2.78125,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006144333980046213,2,4,cryptominisat5,SAT,False,False
--maxnummatrices=5 --verb=1 --printsol=0,,True,gaussian_on,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.gaussian_on.log,,,2.71875,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006057333026546985,2,4,cryptominisat5,SAT,False,False
--xor=0 --maxnummatrices=0 --verb=1 --printsol=0,,True,xor_and_gaussian_off,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_and_gaussian_off.log,,,2.765625,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006387875007931143,2,4,cryptominisat5,SAT,False,False
--xor=1 --maxnummatrices=5 --verb=1 --printsol=0,,True,xor_and_gaussian_on,5.0,True,10.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.cryptominisat5.xor_and_gaussian_on.log,,,2.765625,462,351,,not_applicable,0,65.0,,10,layer_c_heterogeneous_tseitin.n4.s2.s,0.006122291961219162,2,4,cryptominisat5,SAT,False,False
-st,,True,default,2.0,True,19.0,SAT,layer_c_heterogeneous_tseitin,C,results/run_logs/layer_c_heterogeneous_tseitin.n4.s2.s.z3.default.log,,,3.296875,462,351,,not_applicable,0,135.0,,0,layer_c_heterogeneous_tseitin.n4.s2.s,0.005895249953027815,2,4,z3,SAT,False,False
